"","Prot","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2587","PRPF40A",-0.879156229300771,15.1581882897222,-6.14166141861013,6.28548498649541e-07,3.42290383329242e-06,5.10248688351715
"1794","EIF5",1.90768868104621,13.9699079261126,6.13400770945266,6.42849775749396e-07,3.49271836685962e-06,5.09284504330089
"1807","IGFBP2",-2.23310574296649,11.611698647972,-6.10666576194856,6.96666493799006e-07,3.75054701456177e-06,5.07292472661815
"360","FLII",-0.683404192449116,17.0877379879805,-6.10869448105004,6.92522194451187e-07,3.7453379232016e-06,5.02035994696203
"799","ADD3",-1.59359667880996,16.4738957927822,-6.10783995077961,6.94264811052133e-07,3.74617030769092e-06,4.97771809114117
"1170","GNAQ",1.43558347816224,14.4084891936651,6.09231681189277,7.26699747553779e-07,3.89445001075412e-06,4.96923020351929
"488","RNPEP",0.906063999860419,17.2680749800604,6.09275864786091,7.25755805767335e-07,3.89445001075412e-06,4.9468378374723
"2909","FRMD6",1.19326995404013,12.4115078948687,6.06360633568369,7.90759634482137e-07,4.20905466841734e-06,4.94259488166383
"672","CFL2",-0.519163258998847,16.5192502235513,-6.07765385412304,7.5873620873759e-07,4.04773751177203e-06,4.93876506562896
"47","UBA1",-0.469079574127839,19.7432108334723,-6.08509233708054,7.42310510483422e-07,3.96908885197258e-06,4.91385747283211
"2560","PSMB8",-1.11972130873147,14.2272880301296,-6.04950167311206,8.24281077538365e-07,4.37760085773753e-06,4.8439420008747
"209","CSE1L",0.941397276853028,17.3801734891276,6.03108904916872,8.70200601588641e-07,4.6067985888384e-06,4.77442336815942
"2637","ABLIM1",-0.868900863788576,17.0933912022424,-6.03064263965913,8.71345280161971e-07,4.6067985888384e-06,4.75186292429933
"1334","S100A13",3.0152964233305,12.5411506974209,6.0098202716703,9.26454141653719e-07,4.8762921116506e-06,4.7422575473842
"1405","CBS",1.08362126153413,16.8767622160183,6.022083922614,8.93586523829214e-07,4.71381884382391e-06,4.7311962473782
"1665","RANBP1",-1.23464196447684,13.9213624824393,-5.9994851975572,9.55094866517256e-07,5.01584341925989e-06,4.72962460111107
"2088","',ATP2C1
""2110",2.25219116362424,14.5003053443249,5.98259726282484,1.00382288442489e-06,5.26003191438643e-06,4.66762465895066
"2471","USP10",1.86506702685753,13.9589056559963,5.9618333832863,1.06717269597737e-06,5.57958584726086e-06,4.60347830592169
"754","GNB2",-2.96156635464401,12.5588571879775,-5.95086198125165,1.10225261924846e-06,5.75024707121212e-06,4.59982803287513
"894","PRKAR1A",-0.57750686945578,17.5084899285563,-5.94911658511005,1.107939192303e-06,5.7671536764911e-06,4.52456655587126
"104","KRT18",-3.22948132140195,16.7726941170933,-5.9422254059287,1.13068031882827e-06,5.87256429911247e-06,4.50777298328341
"1484","UBXN1",-1.35997966430369,13.5480942762648,-5.90472343017953,1.26291424748959e-06,6.51630589842549e-06,4.45541724196668
"1344","SNRPA",-0.538650075229463,17.5309857813394,-5.91431866984724,1.22767009115357e-06,6.34834665557043e-06,4.43842407213114
"2279","EDEM3",-1.24908614601168,13.0744127503461,-5.89540235946004,1.29812418191339e-06,6.65429743685167e-06,4.42479799103983
"2217","OSBPL10",1.13293099737504,14.372299052318,5.91513761507048,1.22470817787484e-06,6.34694919434917e-06,4.42351413921044
"2615","VPS25",0.979499630370544,16.0062180299806,5.9013411322148,1.27557847736784e-06,6.56727958435235e-06,4.38468020254282
"533","PRDX5",-0.563949481891145,18.3502587313341,-5.90039965689514,1.27912624950959e-06,6.57119759551985e-06,4.37880845805002
"2273","SF3B6",-0.967800175958255,13.2424457654232,-5.88448504486784,1.34061942935362e-06,6.85722476012114e-06,4.37019091592306
"1575","MTOR",-1.95178789483394,13.3858812868218,-5.87393697577509,1.38300384187261e-06,7.05870792020696e-06,4.3409428560244
"41","CKAP4",-0.4727005635586,20.9079362309822,-5.86926954276867,1.40218551172818e-06,7.14115213100441e-06,4.28041429354653
"936","H2AC7",1.03890794499017,15.7997011393195,5.84959495913207,1.48602211205561e-06,7.5193994425475e-06,4.23859122846521
"15","ACTN4",-0.427478846148147,20.4792009297931,-5.85680246392116,1.45474106201403e-06,7.3928435867006e-06,4.238460695165
"497","PPP1CB",0.52494917292375,17.6621341132086,5.8496674191358,1.48570429487153e-06,7.5193994425475e-06,4.22805979487698
"162","EHD1",-1.5064036847699,17.5969698481241,-5.84786115023784,1.49364716637448e-06,7.54179875441333e-06,4.22572226609753
"1003","CAV1",1.25773135072177,14.9658621283341,5.83286448033201,1.56126121304027e-06,7.84958196236449e-06,4.21638075114468
"1813","TOR1AIP2",2.05096891462569,13.905532895052,5.84217426120171,1.51893408403461e-06,7.6530909618667e-06,4.21425932925995
"2220","CPSF7",-0.963967501407262,12.8121643195048,-5.81154874949655,1.66268609305589e-06,8.34173150516125e-06,4.16689806563861
"1536","HEATR1",-1.70815781249558,14.445764523359,-5.80182048590553,1.71114780735835e-06,8.56663806741186e-06,4.12899514410433
"2595","GMPR2",-1.23809881432797,12.4527077229434,-5.79154993038243,1.76384995659769e-06,8.7745953537075e-06,4.12232255680435
"3198","WDR45",-0.674323159499597,12.6911934137802,-5.79919834887939,1.72445089108001e-06,8.61494746009886e-06,4.11369350714574
"706","CTSB",0.812788998481817,18.4302301079713,5.79733534879324,1.73396559913025e-06,8.6441667711398e-06,4.07301068157211
"1347","ACOT2",-1.12228084787463,14.3563264055394,-5.7885556811613,1.77951901785305e-06,8.83390704020523e-06,4.0710921151119
"424","EIF3B",0.505962932642581,17.1663952367432,5.77485681893021,1.85300595513958e-06,9.16595324552818e-06,4.02156257615253
"377","RDX",-1.14853335692432,15.9580457799209,-5.774642161407,1.85418138172898e-06,9.16595324552818e-06,4.01964802060204
"1604","ISOC1",1.88210428422328,12.9727262322115,5.75717150327796,1.95239868483614e-06,9.60702090692675e-06,3.99492408917669
"1468","CTSA",-1.44044253838928,13.8983112609261,-5.75590785245533,1.95970188983535e-06,9.60702090692675e-06,3.98185079949797
"668","LAMB1",-1.1307254828052,15.0539244560802,-5.75616787621578,1.95819686018983e-06,9.60702090692675e-06,3.97792781180429
"2017","IGFBP7",1.37782253153621,15.5200980075916,5.75710133580384,1.95280349738281e-06,9.60702090692675e-06,3.95225187373218
"1566","GSTM4",-1.89436394639012,15.4984445205288,-5.73327604291546,2.0952408258502e-06,1.02289396839643e-05,3.947326310081
"1112","GBP1",1.10786426754032,15.3113710069153,5.74254774278495,2.03861247280797e-06,9.97312906821826e-06,3.94199520380297
"1393","SYNPO",2.05823933543492,12.9697546540219,5.70957510994694,2.24727247731826e-06,1.08365409028966e-05,3.93689643535289
"2792","KIF3B",0.724365489959509,15.2378375171476,5.73014681186495,2.11470698739767e-06,1.0281400157286e-05,3.89859717008809
"2125","DCUN1D1",5.55749729391135,11.3142845311614,5.72349540055406,2.15668829610308e-06,1.04639321033149e-05,3.89615860302851
"303","SCARB2",0.640801873741016,19.5493814240811,5.73132354536307,2.1073656372407e-06,1.02668763896975e-05,3.876505737437
"1694","PRPF19",-1.3910262662517,13.3802473412061,-5.71061902233354,2.24034901180062e-06,1.08365409028966e-05,3.85497758191641
"1421","ELOB",-1.10450890247801,14.6949875758782,-5.70972251876698,2.2462935291769e-06,1.08365409028966e-05,3.84903157332408
"13","ACTN1",-0.438415900705836,21.0120164274756,-5.70491798572282,2.27842184308297e-06,1.09643238897748e-05,3.79327028000489
"339","RACK1",0.411123657651761,18.8255152021691,5.69307110674515,2.35962528985494e-06,1.13319682962891e-05,3.77252595564472
"1895","KRT4",-0.900160672977034,14.8577691301406,-5.69035523795112,2.37864610592888e-06,1.14000965808543e-05,3.76747327337541
"2064","HGS",-1.03943731967132,14.9554153813303,-5.68391036543455,2.42440071908949e-06,1.15958152040832e-05,3.75417786835906
"1691","NRBP1",-0.94245545824201,15.1444655550706,-5.6815134071398,2.44164181457456e-06,1.16546384590421e-05,3.74266756078672
"2842","RBFOX2",-0.589272005411746,14.5256872040711,-5.66488029384324,2.56471576471352e-06,1.2095199546389e-05,3.73709058001953
"809","CACYBP",-0.896804679935159,16.9667255971206,-5.67542977150143,2.48595465065434e-06,1.18421839722079e-05,3.71399477651798
"1243","ELAVL1",3.98306131226518,11.1433177438539,5.64502802743886,2.71977498095541e-06,1.2775357380663e-05,3.71322799137798
"1274","EML4",-1.05612924880145,16.0176398574346,-5.67393958883791,2.49693140167731e-06,1.18704924297482e-05,3.70966617408154
"2284","CTH",1.55952318074884,13.6146648296592,5.6663732956076,2.5534190726417e-06,1.20660564594973e-05,3.70266643185116
"451","PSMD13",1.1118907482421,17.4376272428531,5.66773308529214,2.54317371718746e-06,1.20660032698753e-05,3.67882773329914
"774","HARS1",-0.757939763300985,16.2836802535993,-5.66638775183925,2.55330993470331e-06,1.20660564594973e-05,3.67310347858864
"756","PSMD14",-0.854044012469017,16.4954824666364,-5.65071319091669,2.67443426069874e-06,1.25874570593366e-05,3.64401343963378
"2659","EIF4EBP1",1.6245434004975,13.1600445878675,5.6231299717251,2.90173204374555e-06,1.36029506146163e-05,3.6010766024013
"1800","SGTA",6.77371682730255,10.5355742480146,5.57626269366319,3.33319590298876e-06,1.53809705269031e-05,3.59505187218461
"274","ARF1",-0.51374948202472,17.6228012370518,-5.61473148121259,2.9747099431946e-06,1.39173929485176e-05,3.5522234174857
"275","PSMD1",0.67670414983095,18.1017175853027,5.60456553317317,3.06551002974065e-06,1.43138072279771e-05,3.50608262171657
"2678","PTMS",-1.13660676870877,14.3317608307608,-5.59267524156207,3.17524010797885e-06,1.4738614516957e-05,3.49798941721148
"1908","ABHD12",1.04331208879888,15.5700314754268,5.60168063637224,3.09177937737303e-06,1.44079363079953e-05,3.4835870194065
"1053","AP3M1",-0.668772996064149,16.5345380072225,-5.59499208093943,3.15355478406103e-06,1.46668287590057e-05,3.47053724099628
"2933","PRPF4",-0.799396387092995,14.103758003743,-5.58546764649175,3.24366189942799e-06,1.50266301745603e-05,3.46697420697334
"1141","SERPINE2",1.30467196566649,15.3938095721927,5.58010422223647,3.29553339169755e-06,1.52369955639663e-05,3.44264691284734
"2490","EML1",-1.04032739272116,13.8342765652199,-5.57178006075894,3.37768907711291e-06,1.55255182140979e-05,3.43563984679575
"1556","CHD4",1.02142348054728,16.9905283631191,5.57266345250946,3.36887401223786e-06,1.55152439860486e-05,3.42119475675633
"771","ARHGEF2",-1.12709895749468,15.2162310332221,-5.56655272377234,3.43032560362499e-06,1.57367855512602e-05,3.40976695686899
"1469","EIF2B4",-0.529270660107738,16.2243644484141,-5.54716326172831,3.63284200400746e-06,1.65371456475861e-05,3.36686171501073
"3017","EMC4",-3.12331970157242,15.4485940593549,-5.53107716501791,3.80991028475846e-06,1.71773775362533e-05,3.35714564114447
"511","TOM1",-0.885199900623887,16.4560421563428,-5.54370187332655,3.67023435288261e-06,1.66431011617254e-05,3.35424980849116
"1681","CPM",-1.23149139652582,13.3812186910526,-5.55004544632703,3.60199776113673e-06,1.64284540053393e-05,3.35283184887826
"1027","SLC4A7",-1.13862302968232,15.693166356076,-5.55557341019281,3.54357092095078e-06,1.62247383137902e-05,3.35184127651197
"136","PDIA6",-0.46178606870808,20.1572722000679,-5.55408446759775,3.55921403051836e-06,1.62647803952758e-05,3.35109066847841
"328","LMNB1",-0.988593236840791,17.1199502245302,-5.54374492440464,3.66976692692938e-06,1.66431011617254e-05,3.34683228165274
"682","TRIM25",0.829623472226733,16.0876735567159,5.53324857993033,3.78551305929194e-06,1.71328978767954e-05,3.32463540528472
"1244","HINT1",-0.716760494392203,14.345688681246,-5.53242456410005,3.79475293484809e-06,1.71418149815552e-05,3.3208259854382
"233","TPI1",0.523660660227747,20.0740615859601,5.51926361771693,3.94542666428954e-06,1.77544199893029e-05,3.26344450087951
"1689","SDF2",1.09703093008219,15.570233568084,5.51460212766141,4.0002178420218e-06,1.7966692707595e-05,3.2574192053146
"470","DNM2",0.580782281064738,16.4312568476761,5.49018051892761,4.29996090852399e-06,1.91669335015115e-05,3.20834752682735
"1127","H4C1",1.82545724782702,14.0583911134736,5.50265732971342,4.14411777524972e-06,1.85776230304921e-05,3.20793375054068
"2121","UBE3C",-0.62709448460229,15.9622605917948,-5.49189210233763,4.27823998522715e-06,1.91424855505989e-05,3.18646383988973
"793","CES1",2.28502908319443,14.1996358764739,5.49041406236898,4.29699062744433e-06,1.91669335015115e-05,3.18369513468502
"654","AKR1A1",-0.544706503767478,17.2395229696382,-5.48348628873036,4.38597920293113e-06,1.95134697368143e-05,3.14433566325659
"2878","ARHGEF10",-0.756026673891714,15.2690815552766,-5.46595823580034,4.61945107854214e-06,2.04749354195533e-05,3.11548910834261
"112","DPYSL3",-0.505305683430702,19.2192892056316,-5.47184791495443,4.53964617134312e-06,2.01591067269813e-05,3.1134031685927
"2531","YIF1B",0.902949603029686,12.6697495515763,5.44346809068658,4.93731629955034e-06,2.17949030379973e-05,3.09154792377448
"623","',NT5C2
""626",1.17274387324455,15.7202261813846,5.44585868208316,4.90251522587571e-06,2.16888009429923e-05,3.05513711429073
"915","DNAJC13",1.17649058768573,15.4353367267441,5.43985349190593,4.99040561153207e-06,2.19540605074489e-05,3.04308452818703
"521","COL5A1",-1.95993823756782,16.0767063180878,-5.442943614042,4.94498436188658e-06,2.17949030379973e-05,3.03331538852695
"1026","RPS9",0.536326871028988,16.1441642105555,5.41178505807028,5.42256397039483e-06,2.38108116241918e-05,2.9525810043199
"2436","PPIL4",-1.47396117229155,14.5661497447423,-5.40256115377735,5.57259582158932e-06,2.44241281548469e-05,2.9390788727341
"2891","PBXIP1",1.4974788640785,14.6019649732745,5.40115802089706,5.59577936200865e-06,2.44802369863013e-05,2.91921799283224
"3088","MALT1",-0.979502476233833,11.9871779345518,-5.38839299668063,5.81117010843815e-06,2.52818064865261e-05,2.91355471555505
"5","MYH10",-0.540607400825867,21.5299915175417,-5.38978151052359,5.78734494477525e-06,2.52246938628097e-05,2.90191115654352
"418","MAPK3",-0.547539258514956,16.9088688305067,-5.39251889072798,5.74066049896615e-06,2.50675508454855e-05,2.88847300709426
"1016","TPP1",1.25910865938135,14.3618951012129,5.36311670347671,6.26242379492485e-06,2.71948348221599e-05,2.81865860211485
"2009","TNS3",0.810975791469547,14.4555526956717,5.36000624523662,6.32032085378187e-06,2.73958025242972e-05,2.81056508217407
"2206","RPE",-1.28437137303623,11.1849843574515,-5.34873696886548,6.5345985180721e-06,2.81692565002085e-05,2.80726960927712
"855","MAP1S",-0.897920600717756,15.0467915405579,-5.35165858568744,6.47835876550532e-06,2.79779669763032e-05,2.79166184455629
"2355","COMMD9",-0.980846901083876,14.4481254231964,-5.35884466472765,6.3420790267729e-06,2.74396740277624e-05,2.77017346903917
"1397","',TBCE
""1406",-1.02924695750964,13.7592249779532,-5.33092141077317,6.88825117131259e-06,2.95318113853729e-05,2.76294854598567
"1206","FARSB",-0.812418319846636,17.5625061780273,-5.34380055125531,6.63073271511052e-06,2.8531510478523e-05,2.73888886111601
"1150","EXOC4",0.7212256785829,16.8380645581028,5.32952295542305,6.91680773758449e-06,2.96004222236374e-05,2.71804942378169
"744","MGST1",2.31745424215506,16.0912619830347,5.33844337000246,6.73666032354025e-06,2.89345082748778e-05,2.70483257095061
"1177","H2AZ2",-0.632672479527606,16.6688885411831,-5.3226058374531,7.05980420364358e-06,3.01576418699123e-05,2.68736671620774
"1927","OSTF1",3.79520163286874,10.6175907161103,5.25843380554088,8.53545678401181e-06,3.57488580758434e-05,2.6654625790588
"1953","SPART",-1.35166317110477,13.7981790265706,-5.29774763633371,7.59850101902245e-06,3.24001182691771e-05,2.63011858186471
"797","SRM",-0.604450742151758,16.9309137394256,-5.28769518582396,7.82782859523047e-06,3.32710221647159e-05,2.56790688878293
"1642","NDUFV1",0.384956225440139,17.7397822933817,5.28755971741605,7.83096577668249e-06,3.32710221647159e-05,2.55752970093235
"215","GSTP1",0.315472615134947,20.4487845703707,5.27717379541259,8.0752582084815e-06,3.42472281575528e-05,2.55226315614469
"2181","ATP1B1",-1.18817088943684,12.1556433421509,-5.26548025011427,8.35942373172025e-06,3.52634401480019e-05,2.54958000833424
"2172","MYL6B",1.64367536230168,14.7839430360234,5.27469168483234,8.13475868671117e-06,3.4437631926867e-05,2.53789360893159
"2629","BROX",1.12738427111023,14.634203731865,5.26194633523645,8.4472497086791e-06,3.54423751122159e-05,2.53469221022731
"1418","TMEM165",-0.954425648479235,14.0561073534694,-5.26546752434824,8.3597383556968e-06,3.52634401480019e-05,2.51774897257418
"660","GOT1",0.653172008461633,16.2242595377901,5.26359086001902,8.40626547147312e-06,3.53963821102386e-05,2.50660435486084
"1144","EFEMP1",2.91364948736456,16.4530792091982,5.26240449718135,8.43581156671811e-06,3.54423751122159e-05,2.48059605643545
"311","P3H1",-0.359267596672501,18.1025406140269,-5.24088319321406,8.99015281961619e-06,3.73217963884771e-05,2.4624184281216
"1450","MANF",1.03236571010217,15.4630915522355,5.24273599389786,8.94103163405766e-06,3.72490328500141e-05,2.43913639344072
"60","HSPA8",0.585629194837372,19.9432078476845,5.24524933592361,8.87482606053763e-06,3.70386546030933e-05,2.4382946764655
"939","MFGE8",-0.986311596895267,15.2788192410663,-5.2413678451513,8.9772778498818e-06,3.73217963884771e-05,2.43404951075286
"1217","SUGT1",-0.745091409549412,16.2730581458301,-5.23247837595665,9.21638330944025e-06,3.80599506894223e-05,2.43173493451326
"724","LAP3",1.56065531290357,16.4744297442522,5.24526818362091,8.87433143366942e-06,3.70386546030933e-05,2.42769727645647
"430","NDRG1",1.59165091140384,16.8488953892306,5.23782577799496,9.07180007802904e-06,3.75945599015685e-05,2.42676749307359
"1928","VPS53",0.83162805867212,13.636212406127,5.23290989538453,9.20463107705687e-06,3.80599506894223e-05,2.40819104830952
"3350","MRPL38",-1.35139420874508,12.9923414722778,-5.21713680011481,9.64407510639909e-06,3.96871363017261e-05,2.3896759642255
"507","TFG",-0.627031903410659,16.9593684992059,-5.21087787062994,9.82419639902252e-06,4.03579357297824e-05,2.37406232810042
"307","HNRNPA1",-0.488682857588243,18.7032948976677,-5.22030235074242,9.55423426162695e-06,3.93861615190845e-05,2.3556937896987
"1482","RRM2B",1.12763904472723,13.6713970339661,5.19515484940392,1.02916189718924e-05,4.18407543719351e-05,2.35248545545934
"1281","NOP56",1.13976843996049,13.8051664808649,5.19163061694818,1.03993954753034e-05,4.22061523765328e-05,2.33120528452673
"1768","H2BC10",1.36480280707425,14.3359851356539,5.19912157901042,1.0171642237466e-05,4.15679937538039e-05,2.32379349591115
"484","CORO1C",-0.59482321811782,18.4193016112877,-5.21016310434643,9.84497847564767e-06,4.03729726010038e-05,2.32376544151526
"74","RPN2",-0.447759331238366,19.5712325137513,-5.19851601466415,1.01898673594786e-05,4.15704277398798e-05,2.32335894694288
"2354","SELENOM",1.17137843470504,13.0996476834774,5.18642339221429,1.05607040619201e-05,4.27871824364391e-05,2.32075194314698
"210","COPG1",-0.401081364468162,18.3466672618547,-5.19920620657308,1.01690978687951e-05,4.15679937538039e-05,2.31016539724175
"1356","DAZAP1",1.01798596640494,14.8269512820118,5.19550741101573,1.02808985762611e-05,4.18407543719351e-05,2.30325491088625
"1792","PABPN1",1.28998663561969,14.5379184133631,5.15815666424991,1.14808792739119e-05,4.64355288642953e-05,2.23705106033771
"2297","AIP",-3.15466700999107,14.2362547865228,-5.15374163808779,1.16316496187753e-05,4.68844953864483e-05,2.19829186860447
"1930","LAMTOR2",-1.75074886360103,13.7763774453271,-5.14842927834919,1.18156816968463e-05,4.75450126982315e-05,2.18926142628166
"738","CPNE1",-0.884181570814046,17.0723719637989,-5.15689083525322,1.1523906207921e-05,4.6529744586092e-05,2.18872533549599
"1031","ATP5PD",2.26969726165264,13.8932505501643,5.10278263340578,1.35214481007102e-05,5.39485188180619e-05,2.16315571655868
"1037","AGL",0.483263073581049,17.0277461681215,5.1323352552906,1.23911173404626e-05,4.96909093347124e-05,2.13185922159859
"503","EPHX1",1.72126035024992,16.6066965373901,5.13762914859796,1.21988182630655e-05,4.90030893770163e-05,2.12432787275215
"254","AKR1C2",1.73490488790814,16.3941360982083,5.11743181408513,1.29488565966012e-05,5.17515319572636e-05,2.07287174630514
"2632","STEAP4",0.529577483234196,17.0397883554044,5.12239053964057,1.2760560763161e-05,5.1085572630787e-05,2.06899140034848
"520","UNC45A",0.753702978910287,15.9042252109154,5.09990647097865,1.36367963259213e-05,5.4316834014396e-05,2.06367414054305
"2927","IDH3G",-0.98133725722306,13.9662527128046,-5.09827541874477,1.37026445509003e-05,5.44870756341028e-05,2.04950106147887
"102","PALM2AKAP2",-0.816611057547672,18.1158656520171,-5.09002563573228,1.40405856518459e-05,5.56710895556788e-05,1.99910874994413
"821","UPF1",1.44083682033426,15.3350197262758,5.08985591761638,1.40476243789775e-05,5.56710895556788e-05,1.99460175335521
"1720","METAP2",0.881353958088451,12.3805556377644,5.06548627022358,1.50956668244106e-05,5.95243852373916e-05,1.97343176224929
"2783","ATP5ME",1.00210332027145,12.9943652780463,5.07353155253259,1.4741333970141e-05,5.83222575530076e-05,1.96616265487626
"272","MTHFD1",0.7666927455758,17.8541522951922,5.07204515871523,1.48061685839072e-05,5.84806457635731e-05,1.93322562492607
"770","VAMP3",-1.15075133025416,15.5564423595107,-5.05390867712341,1.56205044622446e-05,6.14910676493701e-05,1.90416234053594
"416","CLIC1",-0.502410769205977,18.4395034735552,-5.04889377200622,1.58534431151057e-05,6.22003641687507e-05,1.90359254528573
"1843","PEF1",1.58997411471997,14.7044222747714,5.0521580420105,1.57014304544184e-05,6.17066216858643e-05,1.88894194570507
"2195","MAP1LC3B2",-0.812356449756288,12.4391587352576,-5.03418217446318,1.65569274711125e-05,6.44244801598733e-05,1.88076819555819
"1922","DUSP3",0.774821919686226,15.017737749223,5.04328738358014,1.61179519177066e-05,6.29240573211129e-05,1.87805424348451
"154","CCT4",-0.307859385268271,18.6531042429424,-5.0433337451981,1.61157466669358e-05,6.29240573211129e-05,1.86450035277324
"1209","STAM",-1.25055831270804,16.6143978778043,-5.04371524657223,1.60976114582197e-05,6.29240573211129e-05,1.85727298858674
"3147","EML3",-0.514491251399679,14.7076420973018,-5.03914595606777,1.6316161102318e-05,6.35925750070509e-05,1.83677721584489
"407","SELENBP1",1.13077609767043,17.3464523885387,5.02874473495263,1.68247286799876e-05,6.53586659430162e-05,1.82635367793441
"696","NANS",-0.711444104429719,16.9084676442745,-5.02800064633631,1.68617098440949e-05,6.53945917966707e-05,1.80722054594358
"595","RAB2A",-0.594963587127909,16.7181988242761,-5.02102280626818,1.72124686861131e-05,6.66453221048518e-05,1.79225846079443
"1855","DNAJC11",1.27072387429173,13.7378314722816,4.99422861642982,1.86281382846641e-05,7.1890589321175e-05,1.7770557922589
"1131","SLC25A24",1.49604002136066,14.2655977225895,4.99592790053026,1.85350127323422e-05,7.16484590538736e-05,1.7556016833807
"2479","HSPBP1",2.55836387777255,15.0878899518684,4.97638186537958,1.96347517418767e-05,7.51602996872489e-05,1.7128017614261
"166","CCT6A",-0.327119007414113,18.787785118903,-4.99107261248566,1.88023329843807e-05,7.24442829692315e-05,1.70800769292038
"1184","RBM14",1.02124688353409,16.1514074833314,4.9840544309158,1.91955294719903e-05,7.38385946084064e-05,1.69553245870922
"954","CCDC47",2.28862576840669,13.6738191748685,4.95966161896782,2.06268460626622e-05,7.84485532512219e-05,1.68934093830779
"828","RPS8",-0.388193041183408,18.313108044801,-4.97675572199807,1.96131201774753e-05,7.51602996872489e-05,1.68739955784683
"2067","EIF4E",-1.11592198409998,14.9115962034187,-4.98256961032569,1.92797596973586e-05,7.40418133002794e-05,1.6796341411328
"413","PA2G4",0.588730453424606,17.7996553411169,4.97560641352214,1.96796955281171e-05,7.52102464429499e-05,1.64112974421303
"365","ADH5",0.666468545974051,18.1080978002452,4.97296507709445,1.98335518287898e-05,7.56755909583923e-05,1.6274892033061
"974","GGT5",-1.07593211044823,15.0546636189028,-4.96174638184845,2.05004768368339e-05,7.80939004543688e-05,1.60700323380506
"1082","SAR1B",-0.650307258703121,15.4860389754463,-4.94661622766259,2.14353773012115e-05,8.13923022161944e-05,1.59089276538607
"2733","RBMS3",-2.83422195407944,14.1144159853382,-4.91636010179121,2.34339240660118e-05,8.82702762742107e-05,1.54498804533928
"406","TMEM43",0.710429635735479,17.1111311140787,4.92437180112943,2.28873627444647e-05,8.66266474341057e-05,1.54330253394136
"2557","MYCBP2",1.38615961018505,13.5323718174871,4.93267806982756,2.2334081718298e-05,8.46684319803e-05,1.5417877562207
"1077","LRRC47",0.900805289812914,14.564131172914,4.91695371595394,2.33929862796691e-05,8.82570586359356e-05,1.52457962840746
"1282","DYNLT1",1.235236299501,13.6679850641696,4.91219241533856,2.37233544990401e-05,8.90759074979881e-05,1.51004698399928
"55","MSN",-0.312163848166807,19.8788377757478,-4.9214042113012,2.30883195859868e-05,8.72472076662771e-05,1.50704528145633
"835","PSMB5",1.85804025353603,16.3488608640406,4.90356332865899,2.43339529038663e-05,9.10785094401855e-05,1.48873127030169
"624","CNN1",-1.64439049362939,16.8561171698416,-4.9053795372645,2.42041528516902e-05,9.07367129161932e-05,1.46937465815811
"490","PGLS",-0.483624748171966,17.9470866053369,-4.91243675929328,2.37062881061831e-05,8.90759074979881e-05,1.4601808796935
"1609","TIPRL",-1.25430034107108,13.6374873464944,-4.89427952620026,2.50083258736991e-05,9.34542510462479e-05,1.45802109369038
"694","EIF4A3",1.05945115001869,15.5052563209339,4.86204813363605,2.7496979283325e-05,0.000102106893149733,1.3674891151066
"1787","YIPF3",1.45286643967031,13.8756964755001,4.86064556886711,2.76106887336246e-05,0.000102331774271984,1.35801355350095
"1527","PRKAA1",0.943638465793343,15.318171221119,4.86215586653207,2.74882643639067e-05,0.000102106893149733,1.35351220006634
"243","VPS35",0.543881083394272,17.72017783697,4.87255784363909,2.6659600708003e-05,9.93721654344918e-05,1.34389786882528
"144","CCT7",-0.542611496603645,18.3606582139877,-4.87234579689128,2.6676242883814e-05,9.93721654344918e-05,1.34371211255396
"1896","FSTL1",-0.979469962713404,15.2158053920544,-4.85256066433775,2.82753150030133e-05,0.000103852325197983,1.33964088341095
"1854","ANP32B",4.61572040747271,12.8930046125231,4.85420715285123,2.81386881635996e-05,0.000103511742105722,1.33107149494375
"2929","TRAPPC8",-0.571766283736,16.5426070792741,-4.85915216875192,2.77322757763479e-05,0.000102496404828571,1.31817082091637
"739","GNA11",-0.595912694447846,16.3076959876597,-4.86023166300269,2.76443342711e-05,0.000102331774271984,1.30917790103618
"129","GDI2",-0.318345779923548,18.8612153518491,-4.85625454670701,2.79697079932698e-05,0.000103212161890657,1.30819819015543
"1841","SNX9",-0.928307215168444,16.5032507860952,-4.85545596174425,2.80354984232105e-05,0.000103293289503016,1.30113947384885
"2214","TSC2",1.8039811306457,13.9683584361234,4.84416429887296,2.89823629403941e-05,0.000105954126842557,1.27884585993705
"2351","SAP18",0.560936285470481,15.2323245170911,4.84035782727288,2.9308657590158e-05,0.000106981137147976,1.27792261692528
"1400","KRT2",-1.52129746560432,15.5793515671256,-4.84544383880509,2.88734914487574e-05,0.000105884436759207,1.27207956340083
"2270","DCN",0.93402552945379,13.9607150404283,4.84426928423651,2.89734147821554e-05,0.000105954126842557,1.26240615564398
"2657","PDPR",-1.23307295822328,12.9389194228233,-4.83044846783258,3.01753031942579e-05,0.000109804575512438,1.25490992335763
"2818","PIGK",-0.76566040804344,14.6513155729505,-4.83147831118051,3.0084064131114e-05,0.000109641766956981,1.24411420718984
"2623","FGF2",1.54574151797685,13.9833699483973,4.82276821669475,3.08644537593991e-05,0.000111966741484097,1.22619884225584
"679","MAPRE1",-0.941516321079109,16.6049168793173,-4.82656935875791,3.05214457860076e-05,0.000110893018741766,1.20190349590643
